Date,Product_Code,Warehouse,Sales_Quantity,Category,Unit_Price,Unit_Cost,Revenue
2023-01-28,TOYS-OUTDOOR-001,LAX-02,95,Toys,35.19,21.81,3342.66
2023-01-29,TOYS-OUTDOOR-001,LAX-02,96,Toys,35.28,21.81,3387.21
2023-01-30,TOYS-OUTDOOR-001,LAX-02,59,Toys,37.98,21.81,2240.88
2023-01-31,TOYS-OUTDOOR-001,LAX-02,61,Toys,36.59,21.81,2232.19
2023-02-01,TOYS-OUTDOOR-001,LAX-02,90,Toys,36.73,21.81,3305.3
2023-02-02,TOYS-OUTDOOR-001,LAX-02,76,Toys,38.24,21.81,2906.31
2023-02-03,TOYS-OUTDOOR-001,LAX-02,102,Toys,37.16,21.81,3790.74
2023-02-04,TOYS-OUTDOOR-001,LAX-02,101,Toys,35.52,21.81,3588.01
2023-02-05,TOYS-OUTDOOR-001,LAX-02,87,Toys,36.96,21.81,3215.23
2023-02-06,TOYS-OUTDOOR-001,LAX-02,68,Toys,37.0,21.81,2516.23
2023-02-07,TOYS-OUTDOOR-001,LAX-02,76,Toys,37.7,21.81,2865.45
2023-02-08,TOYS-OUTDOOR-001,LAX-02,75,Toys,36.1,21.81,2707.57
2023-02-09,TOYS-OUTDOOR-001,LAX-02,67,Toys,37.96,21.81,2543.05
2023-02-10,TOYS-OUTDOOR-001,LAX-02,100,Toys,37.95,21.81,3794.67
2023-02-11,TOYS-OUTDOOR-001,LAX-02,120,Toys,35.87,21.81,4304.87
2023-02-12,TOYS-OUTDOOR-001,LAX-02,82,Toys,35.99,21.81,2951.24
2023-02-13,TOYS-OUTDOOR-001,LAX-02,132,Toys,37.03,21.81,4887.98
2023-02-14,TOYS-OUTDOOR-001,LAX-02,128,Toys,35.16,21.81,4500.91
2023-02-15,TOYS-OUTDOOR-001,LAX-02,126,Toys,38.49,21.81,4849.32
2023-02-16,TOYS-OUTDOOR-001,LAX-02,89,Toys,37.67,21.81,3352.73
2023-02-17,TOYS-OUTDOOR-001,LAX-02,107,Toys,38.24,21.81,4091.77
2023-02-18,TOYS-OUTDOOR-001,LAX-02,94,Toys,36.57,21.81,3437.78
2023-02-19,TOYS-OUTDOOR-001,LAX-02,96,Toys,37.53,21.81,3602.75
2023-02-20,TOYS-OUTDOOR-001,LAX-02,79,Toys,36.59,21.81,2890.45
2023-02-21,TOYS-OUTDOOR-001,LAX-02,76,Toys,36.77,21.81,2794.75
2023-02-22,TOYS-OUTDOOR-001,LAX-02,81,Toys,35.55,21.81,2879.55
2023-02-23,TOYS-OUTDOOR-001,LAX-02,71,Toys,35.21,21.81,2499.86
2023-02-24,TOYS-OUTDOOR-001,LAX-02,86,Toys,36.38,21.81,3128.7
2023-02-25,TOYS-OUTDOOR-001,LAX-02,96,Toys,35.67,21.81,3424.24
2023-02-26,TOYS-OUTDOOR-001,LAX-02,77,Toys,35.7,21.81,2749.1
2023-02-27,TOYS-OUTDOOR-001,LAX-02,68,Toys,38.57,21.81,2622.98
2023-02-28,TOYS-OUTDOOR-001,LAX-02,85,Toys,38.14,21.81,3242.29
2023-03-01,TOYS-OUTDOOR-001,LAX-02,86,Toys,37.61,21.81,3234.43
2023-03-02,TOYS-OUTDOOR-001,LAX-02,71,Toys,37.57,21.81,2667.75
2023-03-03,TOYS-OUTDOOR-001,LAX-02,85,Toys,38.04,21.81,3233.36
2023-03-04,TOYS-OUTDOOR-001,LAX-02,171,Toys,35.09,21.81,6000.71
2023-03-05,TOYS-OUTDOOR-001,LAX-02,121,Toys,35.87,21.81,4340.72
2023-03-06,TOYS-OUTDOOR-001,LAX-02,116,Toys,35.33,21.81,4097.85
2023-03-07,TOYS-OUTDOOR-001,LAX-02,108,Toys,37.94,21.81,4098.03
2023-03-08,TOYS-OUTDOOR-001,LAX-02,128,Toys,38.51,21.81,4929.58
2023-03-09,TOYS-OUTDOOR-001,LAX-02,135,Toys,36.78,21.81,4965.11
2023-03-10,TOYS-OUTDOOR-001,LAX-02,56,Toys,38.42,21.81,2151.3
2023-03-11,TOYS-OUTDOOR-001,LAX-02,114,Toys,35.71,21.81,4070.44
2023-03-12,TOYS-OUTDOOR-001,LAX-02,107,Toys,35.99,21.81,3850.59
2023-03-13,TOYS-OUTDOOR-001,LAX-02,65,Toys,35.68,21.81,2319.16
2023-03-14,TOYS-OUTDOOR-001,LAX-02,85,Toys,37.97,21.81,3227.27
2023-03-15,TOYS-OUTDOOR-001,LAX-02,71,Toys,38.5,21.81,2733.32
2023-03-16,TOYS-OUTDOOR-001,LAX-02,1,Toys,38.69,21.81,38.69
2023-03-17,TOYS-OUTDOOR-001,LAX-02,128,Toys,35.94,21.81,4600.68
2023-03-18,TOYS-OUTDOOR-001,LAX-02,68,Toys,37.14,21.81,2525.7
2023-03-19,TOYS-OUTDOOR-001,LAX-02,82,Toys,37.55,21.81,3079.37
2023-03-20,TOYS-OUTDOOR-001,LAX-02,77,Toys,38.67,21.81,2977.46
2023-03-21,TOYS-OUTDOOR-001,LAX-02,96,Toys,37.92,21.81,3640.24
2023-03-22,TOYS-OUTDOOR-001,LAX-02,64,Toys,37.75,21.81,2416.15
2023-03-23,TOYS-OUTDOOR-001,LAX-02,73,Toys,36.31,21.81,2650.45
2023-03-24,TOYS-OUTDOOR-001,LAX-02,85,Toys,38.57,21.81,3278.46
2023-03-25,TOYS-OUTDOOR-001,LAX-02,91,Toys,36.43,21.81,3314.68
2023-03-26,TOYS-OUTDOOR-001,LAX-02,132,Toys,38.33,21.81,5059.72
2023-03-27,TOYS-OUTDOOR-001,LAX-02,81,Toys,38.32,21.81,3104.24
2023-03-28,TOYS-OUTDOOR-001,LAX-02,117,Toys,35.63,21.81,4168.28
2023-03-29,TOYS-OUTDOOR-001,LAX-02,105,Toys,35.64,21.81,3741.83
2023-03-30,TOYS-OUTDOOR-001,LAX-02,120,Toys,37.35,21.81,4481.99
2023-03-31,TOYS-OUTDOOR-001,LAX-02,125,Toys,36.87,21.81,4608.2
2023-04-01,TOYS-OUTDOOR-001,LAX-02,148,Toys,36.77,21.81,5441.22
2023-04-02,TOYS-OUTDOOR-001,LAX-02,75,Toys,38.23,21.81,2867.04
2023-04-03,TOYS-OUTDOOR-001,LAX-02,79,Toys,35.67,21.81,2817.97
2023-04-04,TOYS-OUTDOOR-001,LAX-02,77,Toys,38.12,21.81,2935.13
2023-04-05,TOYS-OUTDOOR-001,LAX-02,81,Toys,37.94,21.81,3072.94
2023-04-06,TOYS-OUTDOOR-001,LAX-02,79,Toys,37.96,21.81,2999.22
2023-04-07,TOYS-OUTDOOR-001,LAX-02,93,Toys,36.34,21.81,3379.48
2023-04-08,TOYS-OUTDOOR-001,LAX-02,101,Toys,38.03,21.81,3841.22
2023-04-09,TOYS-OUTDOOR-001,LAX-02,100,Toys,35.23,21.81,3522.93
2023-04-10,TOYS-OUTDOOR-001,LAX-02,66,Toys,35.1,21.81,2316.27
2023-04-11,TOYS-OUTDOOR-001,LAX-02,72,Toys,36.7,21.81,2642.64
2023-04-12,TOYS-OUTDOOR-001,LAX-02,82,Toys,38.56,21.81,3162.28
2023-04-13,TOYS-OUTDOOR-001,LAX-02,74,Toys,38.33,21.81,2836.44
2023-04-14,TOYS-OUTDOOR-001,LAX-02,92,Toys,37.61,21.81,3459.7
2023-04-15,TOYS-OUTDOOR-001,LAX-02,1,Toys,36.26,21.81,36.26
2023-04-16,TOYS-OUTDOOR-001,LAX-02,103,Toys,38.03,21.81,3916.97
2023-04-17,TOYS-OUTDOOR-001,LAX-02,61,Toys,37.99,21.81,2317.54
2023-04-18,TOYS-OUTDOOR-001,LAX-02,96,Toys,36.89,21.81,3541.49
2023-04-19,TOYS-OUTDOOR-001,LAX-02,80,Toys,35.5,21.81,2840.02
2023-04-20,TOYS-OUTDOOR-001,LAX-02,92,Toys,37.66,21.81,3464.79
2023-04-21,TOYS-OUTDOOR-001,LAX-02,82,Toys,36.53,21.81,2995.44
2023-04-22,TOYS-OUTDOOR-001,LAX-02,107,Toys,36.47,21.81,3902.65
2023-04-23,TOYS-OUTDOOR-001,LAX-02,101,Toys,36.78,21.81,3714.45
2023-04-24,TOYS-OUTDOOR-001,LAX-02,143,Toys,35.09,21.81,5018.39
2023-04-25,TOYS-OUTDOOR-001,LAX-02,74,Toys,35.81,21.81,2650.03
2023-04-26,TOYS-OUTDOOR-001,LAX-02,94,Toys,38.32,21.81,3602.28
2023-04-27,TOYS-OUTDOOR-001,LAX-02,65,Toys,36.07,21.81,2344.67
2023-04-28,TOYS-OUTDOOR-001,LAX-02,96,Toys,36.43,21.81,3497.74
2023-04-29,TOYS-OUTDOOR-001,LAX-02,107,Toys,37.53,21.81,4015.73
2023-04-30,TOYS-OUTDOOR-001,LAX-02,5,Toys,38.6,21.81,192.98
2023-05-01,TOYS-OUTDOOR-001,LAX-02,165,Toys,36.09,21.81,5955.34
2023-05-02,TOYS-OUTDOOR-001,LAX-02,1,Toys,38.3,21.81,38.3
2023-05-03,TOYS-OUTDOOR-001,LAX-02,214,Toys,36.09,21.81,7723.18
2023-05-04,TOYS-OUTDOOR-001,LAX-02,175,Toys,38.34,21.81,6709.81
2023-05-05,TOYS-OUTDOOR-001,LAX-02,249,Toys,37.23,21.81,9270.64
2023-05-06,TOYS-OUTDOOR-001,LAX-02,252,Toys,37.2,21.81,9375.45
2023-05-07,TOYS-OUTDOOR-001,LAX-02,199,Toys,36.72,21.81,7307.24
2023-05-08,TOYS-OUTDOOR-001,LAX-02,186,Toys,36.72,21.81,6829.34
2023-05-09,TOYS-OUTDOOR-001,LAX-02,207,Toys,36.71,21.81,7599.18
2023-05-10,TOYS-OUTDOOR-001,LAX-02,227,Toys,35.34,21.81,8021.99
2023-05-11,TOYS-OUTDOOR-001,LAX-02,254,Toys,35.09,21.81,8913.05
2023-05-12,TOYS-OUTDOOR-001,LAX-02,217,Toys,35.69,21.81,7743.96
2023-05-13,TOYS-OUTDOOR-001,LAX-02,239,Toys,38.07,21.81,9099.3
2023-05-14,TOYS-OUTDOOR-001,LAX-02,268,Toys,36.25,21.81,9715.78
2023-05-15,TOYS-OUTDOOR-001,LAX-02,280,Toys,37.45,21.81,10486.48
2023-05-16,TOYS-OUTDOOR-001,LAX-02,276,Toys,35.81,21.81,9883.51
2023-05-17,TOYS-OUTDOOR-001,LAX-02,322,Toys,35.76,21.81,11516.26
2023-05-18,TOYS-OUTDOOR-001,LAX-02,359,Toys,36.49,21.81,13101.55
2023-05-19,TOYS-OUTDOOR-001,LAX-02,316,Toys,35.91,21.81,11346.85
2023-05-20,TOYS-OUTDOOR-001,LAX-02,237,Toys,38.23,21.81,9060.03
2023-05-21,TOYS-OUTDOOR-001,LAX-02,258,Toys,36.69,21.81,9466.11
2023-05-22,TOYS-OUTDOOR-001,LAX-02,191,Toys,38.46,21.81,7345.39
2023-05-23,TOYS-OUTDOOR-001,LAX-02,222,Toys,35.45,21.81,7869.38
2023-05-24,TOYS-OUTDOOR-001,LAX-02,192,Toys,38.59,21.81,7408.34
2023-05-25,TOYS-OUTDOOR-001,LAX-02,160,Toys,37.41,21.81,5985.72
2023-05-26,TOYS-OUTDOOR-001,LAX-02,209,Toys,35.16,21.81,7348.13
2023-05-27,TOYS-OUTDOOR-001,LAX-02,216,Toys,35.67,21.81,7704.53
2023-05-28,TOYS-OUTDOOR-001,LAX-02,244,Toys,35.15,21.81,8576.7
2023-05-29,TOYS-OUTDOOR-001,LAX-02,181,Toys,35.16,21.81,6363.22
2023-05-30,TOYS-OUTDOOR-001,LAX-02,185,Toys,37.91,21.81,7013.66
2023-05-31,TOYS-OUTDOOR-001,LAX-02,191,Toys,36.98,21.81,7063.89
2023-06-01,TOYS-OUTDOOR-001,LAX-02,218,Toys,36.28,21.81,7908.04
2023-06-02,TOYS-OUTDOOR-001,LAX-02,223,Toys,37.35,21.81,8329.78
2023-06-03,TOYS-OUTDOOR-001,LAX-02,233,Toys,36.89,21.81,8594.74
2023-06-04,TOYS-OUTDOOR-001,LAX-02,291,Toys,37.93,21.81,11038.58
2023-06-05,TOYS-OUTDOOR-001,LAX-02,159,Toys,38.19,21.81,6071.49
2023-06-06,TOYS-OUTDOOR-001,LAX-02,224,Toys,36.45,21.81,8164.36
2023-06-07,TOYS-OUTDOOR-001,LAX-02,216,Toys,36.27,21.81,7835.18
2023-06-08,TOYS-OUTDOOR-001,LAX-02,157,Toys,35.69,21.81,5603.05
2023-06-09,TOYS-OUTDOOR-001,LAX-02,211,Toys,35.71,21.81,7535.71
2023-06-10,TOYS-OUTDOOR-001,LAX-02,286,Toys,38.13,21.81,10904.64
2023-06-11,TOYS-OUTDOOR-001,LAX-02,220,Toys,38.39,21.81,8445.45
2023-06-12,TOYS-OUTDOOR-001,LAX-02,135,Toys,37.22,21.81,5024.72
2023-06-13,TOYS-OUTDOOR-001,LAX-02,216,Toys,37.68,21.81,8138.5
2023-06-14,TOYS-OUTDOOR-001,LAX-02,186,Toys,36.53,21.81,6794.09
2023-06-15,TOYS-OUTDOOR-001,LAX-02,217,Toys,37.5,21.81,8136.84
2023-06-16,TOYS-OUTDOOR-001,LAX-02,329,Toys,38.13,21.81,12544.92
2023-06-17,TOYS-OUTDOOR-001,LAX-02,270,Toys,36.68,21.81,9903.47
2023-06-18,TOYS-OUTDOOR-001,LAX-02,368,Toys,38.59,21.81,14200.93
2023-06-19,TOYS-OUTDOOR-001,LAX-02,250,Toys,37.01,21.81,9251.89
2023-06-20,TOYS-OUTDOOR-001,LAX-02,255,Toys,38.09,21.81,9712.42
2023-06-21,TOYS-OUTDOOR-001,LAX-02,353,Toys,38.44,21.81,13570.76
2023-06-22,TOYS-OUTDOOR-001,LAX-02,278,Toys,36.42,21.81,10124.42
2023-06-23,TOYS-OUTDOOR-001,LAX-02,340,Toys,38.24,21.81,13000.88
2023-06-24,TOYS-OUTDOOR-001,LAX-02,486,Toys,38.26,21.81,18595.5
2023-06-25,TOYS-OUTDOOR-001,LAX-02,213,Toys,38.44,21.81,8188.72
2023-06-26,TOYS-OUTDOOR-001,LAX-02,308,Toys,36.04,21.81,11099.15
2023-06-27,TOYS-OUTDOOR-001,LAX-02,324,Toys,35.7,21.81,11568.25
2023-06-28,TOYS-OUTDOOR-001,LAX-02,281,Toys,37.98,21.81,10672.77
2023-06-29,TOYS-OUTDOOR-001,LAX-02,322,Toys,36.73,21.81,11827.97
2023-06-30,TOYS-OUTDOOR-001,LAX-02,210,Toys,36.23,21.81,7607.48
2023-07-01,TOYS-OUTDOOR-001,LAX-02,290,Toys,37.57,21.81,10895.3
2023-07-02,TOYS-OUTDOOR-001,LAX-02,267,Toys,35.62,21.81,9509.26
2023-07-03,TOYS-OUTDOOR-001,LAX-02,175,Toys,38.11,21.81,6669.85
2023-07-04,TOYS-OUTDOOR-001,LAX-02,245,Toys,35.06,21.81,8590.04
2023-07-05,TOYS-OUTDOOR-001,LAX-02,209,Toys,37.52,21.81,7841.64
2023-07-06,TOYS-OUTDOOR-001,LAX-02,232,Toys,36.15,21.81,8387.54
2023-07-07,TOYS-OUTDOOR-001,LAX-02,339,Toys,36.46,21.81,12361.18
2023-07-08,TOYS-OUTDOOR-001,LAX-02,350,Toys,37.11,21.81,12989.65
2023-07-09,TOYS-OUTDOOR-001,LAX-02,219,Toys,37.93,21.81,8305.75
2023-07-10,TOYS-OUTDOOR-001,LAX-02,181,Toys,35.16,21.81,6363.83
2023-07-11,TOYS-OUTDOOR-001,LAX-02,172,Toys,35.82,21.81,6161.58
2023-07-12,TOYS-OUTDOOR-001,LAX-02,229,Toys,36.75,21.81,8416.05
2023-07-13,TOYS-OUTDOOR-001,LAX-02,216,Toys,38.26,21.81,8264.75
2023-07-14,TOYS-OUTDOOR-001,LAX-02,208,Toys,36.94,21.81,7683.63
2023-07-15,TOYS-OUTDOOR-001,LAX-02,301,Toys,36.62,21.81,11022.74
2023-07-16,TOYS-OUTDOOR-001,LAX-02,216,Toys,36.28,21.81,7836.77
2023-07-17,TOYS-OUTDOOR-001,LAX-02,160,Toys,38.14,21.81,6102.37
2023-07-18,TOYS-OUTDOOR-001,LAX-02,217,Toys,36.9,21.81,8007.22
2023-07-19,TOYS-OUTDOOR-001,LAX-02,190,Toys,35.49,21.81,6743.86
2023-07-20,TOYS-OUTDOOR-001,LAX-02,203,Toys,36.39,21.81,7386.57
2023-07-21,TOYS-OUTDOOR-001,LAX-02,297,Toys,36.55,21.81,10855.33
2023-07-22,TOYS-OUTDOOR-001,LAX-02,232,Toys,35.79,21.81,8303.29
2023-07-23,TOYS-OUTDOOR-001,LAX-02,248,Toys,38.2,21.81,9474.71
2023-07-24,TOYS-OUTDOOR-001,LAX-02,158,Toys,36.37,21.81,5747.09
2023-07-25,TOYS-OUTDOOR-001,LAX-02,12,Toys,35.26,21.81,423.09
2023-07-26,TOYS-OUTDOOR-001,LAX-02,202,Toys,35.31,21.81,7131.97
2023-07-27,TOYS-OUTDOOR-001,LAX-02,287,Toys,38.56,21.81,11065.98
2023-07-28,TOYS-OUTDOOR-001,LAX-02,263,Toys,35.99,21.81,9464.92
2023-07-29,TOYS-OUTDOOR-001,LAX-02,273,Toys,35.42,21.81,9668.4
2023-07-30,TOYS-OUTDOOR-001,LAX-02,207,Toys,35.14,21.81,7274.34
2023-07-31,TOYS-OUTDOOR-001,LAX-02,164,Toys,38.45,21.81,6305.51
2023-08-01,TOYS-OUTDOOR-001,LAX-02,63,Toys,37.81,21.81,2381.92
2023-08-02,TOYS-OUTDOOR-001,LAX-02,104,Toys,36.98,21.81,3845.64
2023-08-03,TOYS-OUTDOOR-001,LAX-02,85,Toys,35.91,21.81,3052.56
2023-08-04,TOYS-OUTDOOR-001,LAX-02,96,Toys,38.15,21.81,3662.75
2023-08-05,TOYS-OUTDOOR-001,LAX-02,105,Toys,38.41,21.81,4032.58
2023-08-06,TOYS-OUTDOOR-001,LAX-02,118,Toys,36.16,21.81,4266.82
2023-08-07,TOYS-OUTDOOR-001,LAX-02,72,Toys,35.1,21.81,2527.37
2023-08-08,TOYS-OUTDOOR-001,LAX-02,79,Toys,37.78,21.81,2984.53
2023-08-09,TOYS-OUTDOOR-001,LAX-02,104,Toys,35.87,21.81,3730.11
2023-08-10,TOYS-OUTDOOR-001,LAX-02,80,Toys,36.31,21.81,2904.9
2023-08-11,TOYS-OUTDOOR-001,LAX-02,70,Toys,37.37,21.81,2615.64
2023-08-12,TOYS-OUTDOOR-001,LAX-02,79,Toys,37.63,21.81,2972.56
2023-08-13,TOYS-OUTDOOR-001,LAX-02,87,Toys,38.45,21.81,3345.38
2023-08-14,TOYS-OUTDOOR-001,LAX-02,72,Toys,37.75,21.81,2718.18
2023-08-15,TOYS-OUTDOOR-001,LAX-02,92,Toys,35.69,21.81,3283.61
2023-08-16,TOYS-OUTDOOR-001,LAX-02,70,Toys,38.3,21.81,2680.84
2023-08-17,TOYS-OUTDOOR-001,LAX-02,79,Toys,37.39,21.81,2953.98
2023-08-18,TOYS-OUTDOOR-001,LAX-02,82,Toys,38.29,21.81,3140.14
2023-08-19,TOYS-OUTDOOR-001,LAX-02,179,Toys,35.66,21.81,6382.87
2023-08-20,TOYS-OUTDOOR-001,LAX-02,161,Toys,35.91,21.81,5781.96
2023-08-21,TOYS-OUTDOOR-001,LAX-02,135,Toys,35.51,21.81,4794.05
2023-08-22,TOYS-OUTDOOR-001,LAX-02,129,Toys,35.51,21.81,4580.27
2023-08-23,TOYS-OUTDOOR-001,LAX-02,157,Toys,35.45,21.81,5565.19
2023-08-24,TOYS-OUTDOOR-001,LAX-02,110,Toys,37.06,21.81,4076.88
2023-08-25,TOYS-OUTDOOR-001,LAX-02,97,Toys,36.75,21.81,3564.68
2023-08-26,TOYS-OUTDOOR-001,LAX-02,86,Toys,36.95,21.81,3177.73
2023-08-27,TOYS-OUTDOOR-001,LAX-02,98,Toys,38.15,21.81,3738.6
2023-08-28,TOYS-OUTDOOR-001,LAX-02,72,Toys,35.08,21.81,2526.04
2023-08-29,TOYS-OUTDOOR-001,LAX-02,51,Toys,35.17,21.81,1793.56
2023-08-30,TOYS-OUTDOOR-001,LAX-02,95,Toys,35.97,21.81,3417.3
2023-08-31,TOYS-OUTDOOR-001,LAX-02,92,Toys,37.69,21.81,3467.52
2023-09-01,TOYS-OUTDOOR-001,LAX-02,86,Toys,36.48,21.81,3137.48
2023-09-02,TOYS-OUTDOOR-001,LAX-02,107,Toys,37.95,21.81,4060.79
2023-09-03,TOYS-OUTDOOR-001,LAX-02,70,Toys,36.46,21.81,2552.1
2023-09-04,TOYS-OUTDOOR-001,LAX-02,61,Toys,37.86,21.81,2309.39
2023-09-05,TOYS-OUTDOOR-001,LAX-02,102,Toys,35.17,21.81,3587.05
2023-09-06,TOYS-OUTDOOR-001,LAX-02,67,Toys,37.69,21.81,2525.43
2023-09-07,TOYS-OUTDOOR-001,LAX-02,82,Toys,35.83,21.81,2937.69
2023-09-08,TOYS-OUTDOOR-001,LAX-02,74,Toys,36.4,21.81,2693.5
2023-09-09,TOYS-OUTDOOR-001,LAX-02,161,Toys,38.07,21.81,6128.83
2023-09-10,TOYS-OUTDOOR-001,LAX-02,147,Toys,36.86,21.81,5418.97
2023-09-11,TOYS-OUTDOOR-001,LAX-02,1,Toys,38.5,21.81,38.5
2023-09-12,TOYS-OUTDOOR-001,LAX-02,131,Toys,35.55,21.81,4656.76
2023-09-13,TOYS-OUTDOOR-001,LAX-02,149,Toys,38.34,21.81,5712.04
2023-09-14,TOYS-OUTDOOR-001,LAX-02,113,Toys,38.45,21.81,4344.58
2023-09-15,TOYS-OUTDOOR-001,LAX-02,119,Toys,36.03,21.81,4287.91
2023-09-16,TOYS-OUTDOOR-001,LAX-02,93,Toys,38.32,21.81,3564.21
2023-09-17,TOYS-OUTDOOR-001,LAX-02,72,Toys,37.96,21.81,2733.26
2023-09-18,TOYS-OUTDOOR-001,LAX-02,70,Toys,35.9,21.81,2512.82
2023-09-19,TOYS-OUTDOOR-001,LAX-02,80,Toys,37.51,21.81,3000.55
2023-09-20,TOYS-OUTDOOR-001,LAX-02,88,Toys,38.73,21.81,3407.8
2023-09-21,TOYS-OUTDOOR-001,LAX-02,62,Toys,35.59,21.81,2206.81
2023-09-22,TOYS-OUTDOOR-001,LAX-02,7,Toys,37.47,21.81,262.28
2023-09-23,TOYS-OUTDOOR-001,LAX-02,121,Toys,37.16,21.81,4496.86
2023-09-24,TOYS-OUTDOOR-001,LAX-02,98,Toys,36.28,21.81,3555.83
2023-09-25,TOYS-OUTDOOR-001,LAX-02,50,Toys,35.76,21.81,1787.99
2023-09-26,TOYS-OUTDOOR-001,LAX-02,82,Toys,38.01,21.81,3117.1
2023-09-27,TOYS-OUTDOOR-001,LAX-02,73,Toys,36.49,21.81,2663.42
2023-09-28,TOYS-OUTDOOR-001,LAX-02,82,Toys,36.59,21.81,3000.05
2023-09-29,TOYS-OUTDOOR-001,LAX-02,89,Toys,37.61,21.81,3347.33
2023-09-30,TOYS-OUTDOOR-001,LAX-02,129,Toys,36.9,21.81,4760.64
2023-10-01,TOYS-OUTDOOR-001,LAX-02,91,Toys,35.45,21.81,3225.9
2023-10-02,TOYS-OUTDOOR-001,LAX-02,73,Toys,35.28,21.81,2575.62
2023-10-03,TOYS-OUTDOOR-001,LAX-02,81,Toys,35.11,21.81,2844.24
2023-10-04,TOYS-OUTDOOR-001,LAX-02,88,Toys,37.2,21.81,3273.34
2023-10-05,TOYS-OUTDOOR-001,LAX-02,79,Toys,36.86,21.81,2912.16
2023-10-06,TOYS-OUTDOOR-001,LAX-02,105,Toys,36.92,21.81,3876.44
2023-10-07,TOYS-OUTDOOR-001,LAX-02,96,Toys,35.35,21.81,3393.85
2023-10-08,TOYS-OUTDOOR-001,LAX-02,109,Toys,36.8,21.81,4010.86
2023-10-09,TOYS-OUTDOOR-001,LAX-02,75,Toys,36.92,21.81,2768.64
2023-10-10,TOYS-OUTDOOR-001,LAX-02,80,Toys,37.47,21.81,2997.47
2023-10-11,TOYS-OUTDOOR-001,LAX-02,92,Toys,36.36,21.81,3344.95
2023-10-12,TOYS-OUTDOOR-001,LAX-02,88,Toys,38.16,21.81,3358.22
2023-10-13,TOYS-OUTDOOR-001,LAX-02,106,Toys,38.12,21.81,4040.38
2023-10-14,TOYS-OUTDOOR-001,LAX-02,104,Toys,35.56,21.81,3697.89
2023-10-15,TOYS-OUTDOOR-001,LAX-02,87,Toys,36.35,21.81,3162.3
2023-10-16,TOYS-OUTDOOR-001,LAX-02,71,Toys,35.96,21.81,2553.28
2023-10-17,TOYS-OUTDOOR-001,LAX-02,76,Toys,37.24,21.81,2830.55
2023-10-18,TOYS-OUTDOOR-001,LAX-02,94,Toys,38.74,21.81,3641.51
2023-10-19,TOYS-OUTDOOR-001,LAX-02,100,Toys,37.67,21.81,3767.13
2023-10-20,TOYS-OUTDOOR-001,LAX-02,5,Toys,37.4,21.81,186.98
2023-10-21,TOYS-OUTDOOR-001,LAX-02,124,Toys,36.09,21.81,4474.66
2023-10-22,TOYS-OUTDOOR-001,LAX-02,105,Toys,37.28,21.81,3914.23
2023-10-23,TOYS-OUTDOOR-001,LAX-02,67,Toys,37.25,21.81,2495.56
2023-10-24,TOYS-OUTDOOR-001,LAX-02,92,Toys,35.52,21.81,3267.82
2023-10-25,TOYS-OUTDOOR-001,LAX-02,66,Toys,37.06,21.81,2446.22
2023-10-26,TOYS-OUTDOOR-001,LAX-02,84,Toys,35.25,21.81,2960.62
2023-10-27,TOYS-OUTDOOR-001,LAX-02,77,Toys,36.63,21.81,2820.16
2023-10-28,TOYS-OUTDOOR-001,LAX-02,101,Toys,36.87,21.81,3723.78
2023-10-29,TOYS-OUTDOOR-001,LAX-02,4,Toys,35.98,21.81,143.91
2023-10-30,TOYS-OUTDOOR-001,LAX-02,81,Toys,36.54,21.81,2960.01
2023-10-31,TOYS-OUTDOOR-001,LAX-02,77,Toys,37.48,21.81,2886.32
2023-11-01,TOYS-OUTDOOR-001,LAX-02,93,Toys,37.57,21.81,3494.26
2023-11-02,TOYS-OUTDOOR-001,LAX-02,81,Toys,38.04,21.81,3081.2
2023-11-03,TOYS-OUTDOOR-001,LAX-02,68,Toys,36.92,21.81,2510.42
2023-11-04,TOYS-OUTDOOR-001,LAX-02,95,Toys,36.07,21.81,3426.35
2023-11-05,TOYS-OUTDOOR-001,LAX-02,83,Toys,37.31,21.81,3097.14
2023-11-06,TOYS-OUTDOOR-001,LAX-02,69,Toys,36.65,21.81,2528.67
2023-11-07,TOYS-OUTDOOR-001,LAX-02,101,Toys,38.19,21.81,3857.51
2023-11-08,TOYS-OUTDOOR-001,LAX-02,103,Toys,35.45,21.81,3651.32
2023-11-09,TOYS-OUTDOOR-001,LAX-02,79,Toys,35.74,21.81,2823.44
2023-11-10,TOYS-OUTDOOR-001,LAX-02,76,Toys,38.6,21.81,2933.57
2023-11-11,TOYS-OUTDOOR-001,LAX-02,91,Toys,37.72,21.81,3432.78
2023-11-12,TOYS-OUTDOOR-001,LAX-02,97,Toys,35.68,21.81,3461.31
2023-11-13,TOYS-OUTDOOR-001,LAX-02,68,Toys,36.82,21.81,2504.08
2023-11-14,TOYS-OUTDOOR-001,LAX-02,62,Toys,38.48,21.81,2385.76
2023-11-15,TOYS-OUTDOOR-001,LAX-02,76,Toys,35.53,21.81,2700.2
2023-11-16,TOYS-OUTDOOR-001,LAX-02,98,Toys,37.01,21.81,3626.67
2023-11-17,TOYS-OUTDOOR-001,LAX-02,99,Toys,37.24,21.81,3686.89
2023-11-18,TOYS-OUTDOOR-001,LAX-02,103,Toys,37.81,21.81,3894.72
2023-11-19,TOYS-OUTDOOR-001,LAX-02,85,Toys,37.9,21.81,3221.1
2023-11-20,TOYS-OUTDOOR-001,LAX-02,0,Toys,36.12,21.81,0.0
